id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
997173420282303336,Nashville's Hip Donelson,74856447,Steve,,District 15,36.181661,-86.6824527,Entire home/apt,111,30,3,2024-08-31,0.33,2,194,3,
997237873337339296,Nashville Serenity Suite,12368405,Natalie,,District 9,36.25912,-86.68848,Entire home/apt,,30,8,2024-06-23,0.72,2,6,8,
997595230705101953,Majestic Abode w/ Free Parking,486139080,Vax,,District 19,36.15059,-86.77666,Entire home/apt,,1,1,2024-01-30,0.13,4,365,1,
997791114240506019,Cozy 1B1B Home,540864533,Toyia,,District 31,36.04276,-86.69082,Entire home/apt,112,30,0,,,1,89,0,
997954916078745456,Amazing Skyline Views-Downtown,510111998,Lance,,District 19,36.1536594,-86.7751858,Entire home/apt,,1,35,2024-09-14,3.22,1,173,35,
998047356511506983,10 min from Broadway/Airport! < Hot Tub >,526323703,Andrew,,District 16,36.12134,-86.7441,Entire home/apt,,3,24,2024-09-09,3.26,1,269,24,
998493796191559890,Honky Tonk Hideaway - 3 blocks from Broadway!,255253642,Ean,,District 19,36.15394,-86.7749,Entire home/apt,,1,73,2024-09-15,6.58,1,111,73,
998525693699299726,East Nashville GEM | Walk to Shelby Park,541098275,Carl,,District 6,36.18309,-86.71106,Entire home/apt,286,2,28,2024-09-16,2.50,1,328,28,2023052017
998537110548667502,Misty - Odyssey - Heart of Midtown,20772148,GoodNight,,District 21,36.14624,-86.81569,Entire home/apt,95,1,19,2024-09-09,1.68,210,262,19,
998539273092786182,British Invasion– Rooftop Skyline Views– Ping Pong,101426897,Host Extraordinaires,,District 2,36.19347,-86.77879,Entire home/apt,244,2,20,2024-09-02,1.84,207,340,20,
998548759223135718,Luxurious King Bed Serene Escape-5min from Broadwy,92491199,Ephrain,,District 5,36.2038093,-86.7422727,Entire home/apt,218,2,32,2024-09-01,2.86,1,140,32,
998606271396283828,Nashville Hollywood Hills Oasis,410337779,Calvin,,District 5,36.1952227,-86.7743757,Entire home/apt,504,3,40,2024-09-12,4.35,3,88,40,
998627545561949415,Nashville's Hollywood Hills 2,410337779,Calvin,,District 5,36.19644,-86.77524,Entire home/apt,406,3,40,2024-09-09,3.93,3,86,40,
998663397669179889,Chords - Odyssey - Heart of Midtown,20772148,GoodNight,,District 21,36.14597,-86.81748,Entire home/apt,95,1,11,2024-09-01,0.99,210,255,11,
999063439555766914,1 Bedroom Deluxe City View | Placemakr Premier,446524603,Placemakr Premier,,District 19,36.1594987,-86.7741243,Private room,298,1,50,2024-09-03,5.28,14,365,50,
974119208329583860,23- New! 4 kings- Home w  Rooftop Fireplace!,69852847,Laura And The Music City Collection Team,,District 17,36.11979,-86.76891,Entire home/apt,251,3,33,2024-09-02,2.92,27,354,33,
974119302087007771,24- New! Modern Home w  Rooftop Fireplace!,69852847,Laura And The Music City Collection Team,,District 17,36.11793,-86.76925,Entire home/apt,205,3,29,2024-09-15,2.52,27,357,29,
974119368893304680,25- NEW ! Modern Home w  Rooftop Fireplace!,69852847,Laura And The Music City Collection Team,,District 17,36.11766,-86.76923,Entire home/apt,225,3,27,2024-09-12,2.43,27,357,27,
974119455386981726,26- New! Modern Home w  Rooftop Fireplace!,69852847,Laura And The Music City Collection Team,,District 17,36.11891,-86.7686,Entire home/apt,,3,17,2024-09-01,1.53,27,358,17,
974170696413775538,CasaSoBro - eclectic retreat steps from Broadway,255365381,Jess,,District 19,36.1536594,-86.7751858,Entire home/apt,,1,35,2024-09-09,2.91,1,65,35,
974289909467613486,The Quiet Place in heart of East Nashville,258112976,Karena,,District 5,36.20759,-86.76817,Entire home/apt,125,28,2,2024-07-28,1.00,1,196,2,
974525492969280300,Downtown Nashville House Free Parking,29074554,Jen,,District 21,36.17641,-86.80537,Entire home/apt,189,30,2,2024-03-28,0.27,3,106,2,
974548968450617267,East Nashville Bliss – Pool and Putt-Putt Paradise,101426897,Host Extraordinaires,,District 5,36.18195,-86.75917,Entire home/apt,589,2,44,2024-09-01,3.61,207,319,44,
974617071158731679,Tiny House on Lillian Alleyway,43205755,Lori,,District 6,36.1719,-86.74067,Entire home/apt,150,1,68,2024-09-03,5.86,1,301,68,
974811936265656710,Rock Harbor Condo with Pool,330303291,Sarah,,District 20,36.15665626218951,-86.88520330935717,Entire home/apt,80,30,1,2023-11-10,0.10,1,321,1,
975158863655025561,12 South Outstanding Location Stunning Townhouse,137485517,Jennifer,,District 18,36.1219,-86.79157,Entire home/apt,180,30,3,2024-08-12,0.32,5,51,3,
975305266027789778,SoNash Sanctuary 10 Minutes from Broadway!,62033852,Deirdre,,District 17,36.12675,-86.7506,Entire home/apt,,2,46,2024-09-15,3.82,1,158,46,2023060000
975396061054851047,Modern Nashville Studio: 5 Mi to Downtown!,121235121,Evolve,,District 16,36.1262,-86.72564,Entire home/apt,96,2,21,2024-07-22,1.68,53,172,20,
975532689851723214,Pet-Welcome Flexible Extension Family | Insurance,88959664,Julian,,District 5,36.17822,-86.76787,Entire home/apt,176,10,0,,,43,321,0,
975535623412566600,God's Country Cabin,89198638,Jenna,,District 1,36.3547,-86.89216,Entire home/apt,342,2,25,2024-09-15,2.08,1,246,25,4367894
975612732887272806,Serene Wooded Haven near Downtown Nashville,116875458,Andrew,,District 24,36.1370278,-86.8719207,Entire home/apt,205,2,61,2024-09-12,5.15,2,84,61,
976016244278497211,Beautiful & Spacious 4B/3BPerfectLocation!,233203148,Andrew,,District 19,36.18443,-86.79157,Entire home/apt,284,3,26,2024-08-18,2.38,1,232,26,
976029056720136475,Luxury 4 Bedroom Home Game Room 13 Beds!,115505661,Chris,,District 18,36.13182,-86.81668,Entire home/apt,182,2,40,2024-09-15,3.32,97,343,40,
976136783834463941,Garden Oasis | Hot Tub,85552568,Deborah,,District 18,36.12086,-86.79457,Entire home/apt,89,31,5,2024-07-12,0.47,1,138,5,
976182307678546556,Room 10 minutes from downtown.,400910846,Celia,,District 2,36.22693,-86.80268,Private room,85,1,32,2024-09-14,2.70,1,352,32,
976380716730687320,Maplecrest Court A - no stairs,72980186,Albert,,District 15,36.16926,-86.68458,Entire home/apt,,30,1,2023-11-11,0.10,4,0,1,
976780916181161504,"Townhouse with rooftop, 2 miles to DT, game room",86871758,Nicolas,,District 21,36.16688,-86.81339,Entire home/apt,401,1,30,2024-09-08,2.45,2,254,29,
976917253300203352,Corner Bedroom w/ Shared Bath Near Downtown/Vandy,2929457,Alexander,,District 21,36.16443,-86.81395,Private room,42,31,1,2024-05-03,0.22,12,100,1,
977130216789521524,Cozy get away in Downtown Nashville TN,536368334,Felicia,,District 19,36.15603,-86.77491,Entire home/apt,,1,13,2024-06-30,1.10,1,240,13,
977587247539554998,Tranquil Retreat: Furn Short Term House Near Dwntn,40598122,Glenn,,District 19,36.18390573264556,-86.79404215344238,Entire home/apt,,3,1,2024-06-30,0.37,2,167,1,
977759700093080945,Cozy Up and Settle In,280396807,Wanda,,District 4,36.03974,-86.77265,Entire home/apt,118,30,2,2024-08-20,0.36,2,333,2,
977825764962377183,Luxury~Walkable~CUTE OVERLOAD~Patio~Pool~Romantic,365322952,Zacorie,,District 19,36.15419,-86.77425,Entire home/apt,,1,19,2024-09-01,1.65,1,180,19,
977827012639253348,Walk to Broadway! Nashville’s dreaming of you!,302686132,Tiffany,,District 19,36.1548886,-86.77541389999999,Entire home/apt,,2,39,2024-09-16,3.45,1,327,39,201807359
978117403106940687,1 Bdrm Condo at Nashville Resort,24126726,Nadine,,District 15,36.21784,-86.70335,Private room,,4,0,,,1,89,0,
978185019166630348,Fun East Nashville Studio,1776648,Kevin,,District 7,36.21904,-86.72519,Entire home/apt,83,1,171,2024-09-18,14.41,1,0,171,
978342706933680312,Rainy's Place,132327373,Lorraine,,District 5,36.202,-86.75726,Entire home/apt,153,2,19,2024-09-15,1.61,1,306,19,
978801424674276959,City lights & City nights,443377359,Ralph,,District 15,36.13701,-86.7243,Private room,,1,24,2024-08-04,1.99,42,266,24,
978951155540703521,Serenity on Fitz,74739982,Jarrod,,District 15,36.16435,-86.66161,Entire home/apt,232,2,16,2024-08-23,1.41,1,339,16,
978975170982482980,Parthenon Penthouse - Odyssey - Heart of Midtown,20772148,GoodNight,,District 21,36.14748,-86.81634,Entire home/apt,155,1,39,2024-09-11,3.59,210,116,39,
979172573633541413,"Cozy space, Perfect Location, Close to 5-Points",335977682,Allen,,District 6,36.1723815,-86.7452357,Entire home/apt,165,2,30,2024-08-24,2.81,79,349,30,
979632551242107774,"SoBro Luxe: 2 BR Gem, Steps to Nashville's Best",492935316,Tom,,District 19,36.1536594,-86.7751858,Entire home/apt,,1,25,2024-08-04,2.08,1,152,25,2022050586
986500941594887542,Chic Urban Haven: Your Nashville Escape (unit 7b),511918330,Shri,,District 21,36.15883,-86.80737,Entire home/apt,106,1,30,2024-09-09,2.88,17,339,30,2023037887
986510406910682786,Nashville Home Base: Cozy Retreat (Unit 11),511918330,Shri,,District 21,36.15837,-86.80724,Entire home/apt,75,30,7,2024-08-10,0.66,17,71,7,
987120449978331741,Dreamy Penthouse | Skyline Views,432149499,Melissa,,District 19,36.15087,-86.77753,Entire home/apt,479,3,39,2024-09-08,3.31,30,315,39,
987258327858554546,Luxury Sunset PH Btw Gulch & Broadway | Pool & Gym,432149499,Melissa,,District 19,36.15065,-86.77775,Entire home/apt,250,3,41,2024-09-12,3.48,30,330,41,
987399452438602562,Cozysuites Music Row Stylish 2BR-free parking 14,403137298,CozySuites Nashville,,District 19,36.1456251,-86.7951583,Entire home/apt,185,2,11,2024-08-19,0.99,72,358,11,
987749075123484764,Skyline Serenity – Rooftop Patio – Ping Pong,101426897,Host Extraordinaires,,District 2,36.19426,-86.77686,Entire home/apt,284,2,20,2024-08-19,1.73,207,346,20,
987772918461573228,Desirable 12 South Townhouse close to Everything,530275376,Scott,,District 17,36.13123,-86.78074,Entire home/apt,,2,24,2024-09-15,2.07,1,332,24,
988446783939629821,Sleek Townhome near Broadway!,70801117,Harley,,District 17,36.12374,-86.77506,Entire home/apt,,1,10,2024-08-11,0.86,59,347,10,
988455915224061182,"Amazing pool, Steps 2 Broadway right @ Riverfront!",70801117,Harley,,District 5,36.1745,-86.77977,Entire home/apt,89,1,18,2024-09-12,1.57,59,324,18,
988470753714633009,Music City Vibin'-4 mins from Broadway Street!,538881840,Kristina,,District 19,36.1536594,-86.7751858,Entire home/apt,198,1,51,2024-09-08,4.42,1,177,51,
988496404328427698,Bourbon St. Blues-Odyssey-Pool&Gym-Mins 2 Broadway,20772148,GoodNight,,District 21,36.14607,-86.81616,Entire home/apt,95,1,16,2024-08-25,1.50,210,252,16,
988669835513920350,Foxhole 646 • A Downtown Nashville Den,481024085,Jessica,,District 19,36.1548886,-86.77541389999999,Entire home/apt,218,3,41,2024-09-16,3.60,1,156,41,
989006413540900380,Near Nashville Airport,443377359,Ralph,,District 15,36.13632,-86.72342200000001,Private room,,1,17,2024-08-18,1.44,42,268,17,
989187913600566605,NEW & Spacious 2BR/2BA Apt!,444158349,Serene,,District 17,36.13773,-86.79771,Entire home/apt,313,1,53,2024-09-08,4.61,1,84,53,Permit#: 2023066545
989200462224140814,Funky Town - Walk to Broadway - Designer Home,20772148,GoodNight,,District 19,36.15491,-86.77082,Entire home/apt,,1,20,2024-09-02,1.73,210,204,20,
989587534699534235,CozySuites Music Row Spacious 2BR free parking 25,403137298,CozySuites Nashville,,District 19,36.1456251,-86.7951583,Entire home/apt,185,2,17,2024-08-04,1.71,72,352,17,
989916333396513314,Sweet Southern Song House,516572970,Howard,,District 17,36.1321646,-86.7709251,Entire home/apt,300,30,2,2024-08-31,0.23,1,341,2,
989917564645018911,Dreamy Lux Suite/Free Parking/Pool/3blk-Broadway,164518602,Magdiel,,District 19,36.1548886,-86.77541389999999,Entire home/apt,,1,35,2024-08-18,3.44,1,214,35,
990017988077496401,Casanova -Odyssey - Minutes to Broadway - Full Gym,20772148,GoodNight,,District 21,36.14735,-86.81722,Entire home/apt,,1,8,2024-09-02,0.75,210,265,8,
990031181414463282,Symphony - Odyssey - Heart of Midtown - With Gym,20772148,GoodNight,,District 21,36.14639,-86.81746,Entire home/apt,,1,7,2024-08-25,0.63,210,33,7,
990038355180578170,Muse -Odyssey- Minutes to Broadway- Pool & Gym,20772148,GoodNight,,District 21,36.14818,-86.81721,Entire home/apt,,1,13,2024-09-02,1.11,210,252,13,
990085486108652986,Modern 3b/3.5b in heart of East,34437151,Patrick,,District 6,36.17110349249299,-86.74293961375952,Entire home/apt,,180,0,,,1,269,0,
990457913942909617,Safe & Quiet Home! Rooftop + Desk & 10toDowntown!,415535365,Jake,,District 5,36.20653,-86.76597,Entire home/apt,152,1,20,2024-08-18,1.92,19,336,20,
990462440899349815,"Rooftop Deck w/ Grill, TV, & Golf! 10 to Downtown!",415535365,Jake,,District 7,36.22592,-86.72542,Entire home/apt,155,1,18,2024-08-25,1.79,19,347,18,
990626012787829395,"2BR with patio, yard, central AC, & washer/dryer",169266942,Vacasa Tennessee,,District 5,36.20404,-86.76049,Entire home/apt,150,2,6,2024-05-07,0.52,36,360,6,
990639021722503807,The Astor: Luxurious Summer Living in 12 South,6675690,Isabeau And Shaun,,District 17,36.1256077,-86.7841913,Entire home/apt,311,3,15,2024-09-13,1.55,66,322,15,
990661054496037943,~ 13 min to Broadway ~ Comfy West Nash Retreat,139887332,Alexandra,,District 20,36.15791,-86.87549,Entire home/apt,147,1,44,2024-09-16,4.14,1,72,44,
990661366686823873,New Listing - Garth's Getaway!,24007959,Jonny,,District 5,36.20433,-86.74127,Entire home/apt,,2,7,2024-06-22,0.70,26,224,7,
990806803045644827,"""Nines at Wedgewood"" Sleeps 7-Close to Downtown",146884195,David,,District 17,36.13415,-86.776,Entire home/apt,,1,22,2024-06-30,1.90,22,0,22,
991143309395105839,2 Homes - 8 Bedrooms - Sleeps 24! Rooftop Views!,351901804,Sarah,,District 5,36.19562,-86.77151,Entire home/apt,668,2,3,2024-04-07,0.30,46,336,3,
991143337445609314,Rooftop Lounge ~ Sleeps 12 ~4 bed,351901804,Sarah,,District 5,36.19592,-86.77272,Entire home/apt,237,3,7,2024-09-01,0.80,46,355,7,
991264604819043653,"Cute, Charming, West Nash, 1/1",79891552,Saurin,,District 20,36.1571009,-86.8629861,Entire home/apt,95,30,1,2024-06-30,0.37,8,269,1,
991266025063356518,Fall Sale! Prime Location,539548919,Luke And Jacob,,District 6,36.17537,-86.75294,Entire home/apt,293,2,17,2024-09-16,1.68,1,314,17,
991319348190097847,New! Luxury Nashville Condo,33700529,Tammi,,District 17,36.1366944,-86.7687782,Entire home/apt,209,30,0,,,6,234,0,
991474705845685768,Rodeo RoundUp - Odyssey - Heart of Midtown,20772148,GoodNight,,District 21,36.14585,-86.81763,Entire home/apt,95,1,28,2024-08-25,2.48,210,245,28,
991653215153776410,Cowgirl Cabana *Broadway* Downtown Nashville,312722268,Madison,,District 19,36.1548886,-86.77541389999999,Entire home/apt,,2,32,2024-09-01,2.83,1,323,32,STR Permit # 2018074608
992126595640233405,"Nashville luxury studio - Pool, Gym, Washer/Dryer",17017751,Collin,,District 21,36.15161,-86.79955,Entire home/apt,83,30,1,2024-07-24,0.53,17,35,1,
992246351923649686,Luxurious home minutes to downtown no cleaning fee,49556371,Debi,,District 2,36.1858,-86.80708,Entire home/apt,672,1,64,2024-09-15,5.49,2,255,64,
992791970628356056,Adorable cottage in Donelson,102655618,Sarah,,District 15,36.16695,-86.67367,Entire home/apt,150,1,13,2024-06-30,1.13,1,75,13,
992823132543534823,New Home! - 20 mins to Downtown,562011239,Derek,,District 33,36.05997,-86.60479,Private room,,2,14,2024-03-21,1.24,1,0,14,
992886783122414870,East Nashville Luxury Home,369258628,Mia,,District 6,36.16657,-86.74772,Entire home/apt,,2,9,2024-06-23,1.45,1,239,9,
993530730302266884,NEW! Luxury Apartment in Downtown Nashville!,447317939,Chase,,District 19,36.157218719008874,-86.7931971359375,Entire home/apt,101,14,7,2024-08-29,0.77,1,144,7,
994121857075226315,"3B 3Ba Condo Perfect for Groups, Bachelorettes!",283109499,Amanda,,District 8,36.2322,-86.72569,Entire home/apt,200,2,28,2024-09-09,2.94,1,328,28,
994134558663818048,Nashville Modern Near Gulch Rooftop View w/ Garage,481174100,Adam,,District 21,36.1594283,-86.80144349999999,Entire home/apt,,2,11,2024-09-01,1.28,1,330,11,
994159754242777567,Honky-Tonk - Odyssey - Heart of Midtown,20772148,GoodNight,,District 21,36.14611,-86.8178,Entire home/apt,90,1,28,2024-09-09,2.57,210,206,28,
994180706415426277,Modern Quiet Getaway,540184322,Richard,,District 9,36.2423968,-86.66891299999999,Entire home/apt,100,30,1,2023-12-20,0.11,1,135,1,
994475258810416618,~ Music City Views ~ Sleeps 24! 2 Homes!,351901804,Sarah,,District 5,36.19619,-86.77137,Entire home/apt,683,2,2,2024-04-07,0.22,46,334,2,
994821774609612511,"Prime Location, Downtown Views, Karaoke Stage",2442207,Stephen,,District 17,36.1456381,-86.78659429999999,Entire home/apt,,1,24,2024-09-15,2.48,40,326,24,
994934741947505807,Sound Check! Nash Nights!,522006066,Kenny,,District 17,36.13596,-86.78754,Entire home/apt,95,1,46,2024-09-02,3.98,2,29,46,
994943190963099538,Stylish Riverfront Condo Eve 305 - Free Parking,45101594,Scarlett,,District 19,36.1716029,-86.77966909999999,Entire home/apt,283,2,22,2024-08-25,1.94,49,328,22,CASR - 2023070654
995190452009822256,The Outlaw Suite - 10min to Broadway,205002790,Dakota,,District 21,36.16154,-86.83631,Entire home/apt,118,1,5,2024-09-12,5,1,46,5,2024073178
995656193218227979,Dolly's Parton-Non - Odyssey - Heart Of Midtown,20772148,GoodNight,,District 21,36.14633,-86.81611,Entire home/apt,92,1,18,2024-09-02,1.59,210,250,18,
995669747481820702,"3BR house with firepit, central AC, and W/D",169266942,Vacasa Tennessee,,District 5,36.2002,-86.76563,Entire home/apt,226,2,13,2024-08-25,1.34,36,344,13,
995724997842243112,3BR modern vintage-style home with yard - dogs ok,169266942,Vacasa Tennessee,,District 21,36.17854,-86.81398,Entire home/apt,269,2,10,2024-06-02,0.94,36,364,10,
995754084063038614,The Traveler - Eclectic Style in Walkable Area,85360355,StayLocal,,District 17,36.13027,-86.78244,Entire home/apt,89,1,36,2024-08-09,3.11,114,309,36,
999279641472823756,Hyve - High-Rise Harmony - Pool & Gym,20772148,GoodNight,,District 19,36.15119,-86.77862,Entire home/apt,209,1,7,2024-03-31,0.63,210,21,7,
999289527995122990,Stunning House in Green Hills,50018072,Nicolai,,District 25,36.11132,-86.83155,Entire home/apt,437,2,1,2023-11-25,0.10,1,88,1,
999297225113264177,Nashville Townhome w/ Rooftop Balcony & Game Room!,121235121,Evolve,,District 2,36.20685,-86.81223,Entire home/apt,,2,7,2024-05-12,0.70,53,258,7,
999348496708472700,NEW Minimalist Chic + Parking Pad + 10 min 2 BRDWY,15586733,Neal,,District 5,36.1906001,-86.76475320000002,Entire home/apt,157,1,20,2024-09-05,1.92,19,255,20,
999390374186408505,Charming Music City Suite - Walk 2 Broadway!,541291026,Antoinette Mari,,District 19,36.1548886,-86.77541389999999,Entire home/apt,181,1,7,2024-09-07,2.59,1,151,7,
999432623885484038,Modern Broadway getaway !,541269677,Saadiq,,District 19,36.15317,-86.77629,Entire home/apt,,2,25,2024-08-23,2.30,1,330,25,
999691285361585789,CozySuites MusicRow Classy 1BR w/free parking! 61,403137298,CozySuites Nashville,,District 19,36.1456251,-86.7951583,Entire home/apt,134,2,4,2024-09-02,0.36,72,359,4,
999767742589915836,PEACEful & Elegant W/14ft Ceilings & AMAZINg View,39865587,Sacha,,District 19,36.16066,-86.77689,Entire home/apt,262,3,58,2024-09-12,5.58,1,282,58,
1000062405961161698,Near Downtown | Rooftop | City View | 4BR,410568638,Nashville Stays,,District 19,36.17159,-86.79816,Entire home/apt,324,1,23,2024-09-01,2.16,16,312,23,2023075590
1000816423577510417,Rooftop Fire Pit ~ Bach Parties ~ Sleeps 24!,351901804,Sarah,,District 5,36.17813,-86.75804,Entire home/apt,,2,3,2024-06-30,0.83,46,310,3,
1000824278792934142,Hot Tub Hideaway,57540189,Tim,,District 14,36.15282,-86.63826,Entire home/apt,168,1,57,2024-09-10,9.29,1,183,57,2023081409
